date,user_id,monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,income_type,rent_or_mortgage,category,cash_flow_status,financial_advice_score,financial_stress_level,actual_savings,savings_goal_met,year,month,year_month,net_income
2023-01-10,1828,3571.8,3406.58,0.28,2684.68,inflation,645,0.14,416.4,344.0,5,1502.44,59,0,460.92,2859.01,mixed,1101.31,utilities,negative,85.7,medium,165.22,0,2023,1,2023-01,165.22000000000025
2023-02-09,1906,4413.76,2904.68,0.2,3752.35,normal,684,0.37,484.13,37.07,3,456.7,64,0,182.29,2332.14,salary,561.08,healthcare,positive,6.5,medium,1509.08,0,2023,2,2023-02,1509.0800000000004
2023-03-11,1754,3111.42,2461.65,0.1,3154.35,normal,671,0.57,552.91,399.7,3,1434.6,31,0,680.23,2031.14,salary,1154.63,rent,positive,45.9,medium,649.77,0,2023,3,2023-03,649.77
2023-04-10,1448,2644.59,3200.5,0.28,2069.0,normal,669,0.19,372.12,352.22,8,808.17,20,0,393.55,1994.56,freelance,1918.38,dining out,positive,74.1,low,0.0,0,2023,4,2023-04,-555.9099999999999
2023-05-10,1065,3410.52,1259.7,0.32,2546.27,normal,713,0.28,515.36,431.37,7,832.45,44,0,265.38,2254.49,salary,1648.22,groceries,positive,32.2,medium,2150.82,0,2023,5,2023-05,2150.8199999999997
2023-06-09,1683,4741.9,3116.86,0.26,3120.58,inflation,630,0.44,222.7,424.96,5,1815.05,53,0,639.51,2999.14,salary,1114.07,utilities,negative,48.4,low,1625.04,0,2023,6,2023-06,1625.0399999999995
2023-07-09,1160,3854.53,2141.09,0.31,2531.1,normal,677,0.27,313.4,27.85,3,108.19,43,0,656.06,2299.9,salary,1082.03,investments,positive,77.3,low,1713.44,0,2023,7,2023-07,1713.44
2023-08-08,1734,3766.71,3621.94,0.23,2240.93,normal,700,0.55,508.37,528.38,2,1535.86,24,0,673.11,2852.3,salary,642.87,rent,positive,11.2,medium,144.77,0,2023,8,2023-08,144.76999999999998
2023-09-07,1203,5214.41,2166.49,0.22,2550.97,normal,770,0.47,572.45,792.44,9,743.84,31,0,452.21,2536.46,salary,1219.21,entertainment,positive,97.8,medium,3047.92,1,2023,9,2023-09,3047.92
2023-10-07,1670,4072.72,2032.31,0.06,2682.71,inflation,694,0.22,652.77,670.54,6,1048.08,51,0,181.12,2802.07,salary,1283.18,transportation,positive,95.6,low,2040.41,0,2023,10,2023-10,2040.4099999999999
2023-11-06,1933,4019.7,2752.15,0.28,2701.8,normal,689,0.33,426.17,353.85,7,1568.92,25,0,593.34,1068.64,salary,1865.37,transportation,positive,82.2,low,1267.55,0,2023,11,2023-11,1267.5499999999997
2019-01-01,1666,3258.17,2480.44,0.16,2906.09,normal,597,0.54,387.0,517.52,6,1103.66,30,0,662.83,1857.09,salary,932.19,investments,negative,20.0,low,777.73,0,2019,1,2019-01,777.73
2019-01-31,1789,2768.86,1750.8,0.29,3560.72,normal,702,0.45,516.47,1051.06,5,1230.7,25,0,220.35,2918.28,salary,300.0,rent,positive,9.9,high,1018.06,0,2019,1,2019-01,1018.0600000000002
2019-03-02,1592,3396.54,2905.66,0.06,1994.39,normal,657,0.33,758.64,567.45,8,1139.14,48,0,611.24,2083.19,mixed,1302.25,rent,positive,69.6,low,490.88,0,2019,3,2019-03,490.8800000000001
2019-04-01,1408,4391.95,4069.04,0.31,2806.62,recession,680,0.18,552.95,0.0,1,288.36,21,0,350.99,3077.52,salary,1179.31,transportation,positive,69.2,low,322.91,0,2019,4,2019-04,322.90999999999985
2019-05-01,1804,3979.12,4280.9,0.35,4101.56,inflation,750,0.27,522.42,404.11,7,783.1,59,0,228.5,2087.76,freelance,1308.97,dining out,neutral,85.7,high,0.0,0,2019,5,2019-05,-301.77999999999975
2019-05-31,1808,4802.64,2572.23,0.32,2511.17,recession,695,0.6,827.88,121.08,5,1537.94,69,0,460.5,3001.88,salary,1397.86,utilities,negative,5.7,high,2230.41,0,2019,5,2019-05,2230.4100000000003
2019-06-30,1785,4277.12,2554.34,0.07,3128.51,recession,648,0.37,967.68,397.2,8,1372.75,65,0,378.13,1572.15,salary,1540.42,entertainment,positive,77.1,medium,1722.78,0,2019,6,2019-06,1722.7799999999997
2019-07-30,1671,4480.08,2618.86,0.08,3506.07,normal,713,0.38,554.22,235.42,5,1267.36,33,0,166.91,2340.28,freelance,1334.49,utilities,positive,46.1,low,1861.22,0,2019,7,2019-07,1861.2199999999998
2019-08-29,1463,4504.05,3495.71,0.33,1883.7,normal,654,0.12,674.75,584.07,2,1607.61,58,0,777.48,2764.99,mixed,713.6,utilities,positive,72.8,low,1008.34,0,2019,8,2019-08,1008.3400000000001
2019-09-28,1788,2699.8,3344.48,0.36,3116.25,normal,637,0.22,513.32,533.78,9,1167.35,68,0,614.46,2244.25,salary,1698.5,insurance,negative,22.8,medium,0.0,0,2019,9,2019-09,-644.6799999999998
2019-10-28,1647,3287.92,2927.23,0.2,1804.6,recession,659,0.49,360.71,523.87,3,803.95,46,0,613.41,1411.17,salary,1237.32,investments,negative,75.7,low,360.69,0,2019,10,2019-10,360.69000000000005
2019-11-27,1485,2761.4,3472.7,0.11,2604.13,normal,656,0.28,701.48,0.0,4,751.98,54,0,495.84,1538.37,freelance,1184.58,education,positive,26.4,low,0.0,0,2019,11,2019-11,-711.2999999999997
2019-12-27,1285,5728.92,3119.95,0.36,2274.25,inflation,594,0.1,158.26,47.05,1,1010.98,31,1,470.69,1000.0,salary,1048.07,investments,negative,42.9,low,2608.97,1,2019,12,2019-12,2608.9700000000003
2020-01-26,1051,5818.42,3482.83,0.17,4052.73,normal,597,0.25,438.88,976.79,1,815.23,79,0,311.56,3460.6,salary,1308.32,entertainment,positive,25.9,low,2335.59,0,2020,1,2020-01,2335.59
2020-02-25,1372,3708.57,1471.64,0.26,2363.85,normal,655,0.4,562.29,528.33,4,1562.48,72,0,278.15,1685.83,mixed,1151.34,healthcare,neutral,56.7,high,2236.93,0,2020,2,2020-02,2236.9300000000003
2020-03-26,1672,3430.78,1850.13,0.23,3549.62,inflation,695,0.26,630.27,105.93,8,2048.3,20,0,651.68,2442.16,salary,891.75,groceries,negative,20.8,high,1580.65,0,2020,3,2020-03,1580.65
2020-04-25,1280,3986.88,2654.7,0.22,3285.38,normal,689,0.26,564.72,726.66,2,1169.52,84,0,575.1,2640.91,salary,1228.4,rent,negative,49.4,low,1332.18,0,2020,4,2020-04,1332.1800000000003
2020-05-25,1524,4703.43,4581.72,0.31,3193.16,normal,680,0.35,630.81,1288.24,4,1066.51,59,0,473.21,2219.56,salary,1673.28,utilities,neutral,45.0,medium,121.71,0,2020,5,2020-05,121.71000000000004
2020-06-24,1831,4109.68,3691.78,0.38,2111.3,inflation,597,0.51,512.01,644.16,7,1420.79,24,0,681.89,2373.5,salary,1444.73,utilities,negative,43.5,high,417.9,0,2020,6,2020-06,417.9000000000001
2020-07-24,1498,3713.28,2164.0,0.4,2578.97,recession,760,0.44,360.98,490.62,1,363.74,66,0,922.4,1814.41,salary,1029.98,entertainment,positive,23.3,low,1549.28,0,2020,7,2020-07,1549.2800000000002
2020-08-23,1383,4367.91,3580.67,0.27,3009.42,recession,700,0.17,757.07,936.11,3,795.62,49,0,260.15,3310.91,salary,1540.8,groceries,neutral,60.6,low,787.24,0,2020,8,2020-08,787.2399999999998
2020-09-22,1336,5846.22,3218.23,0.32,3044.42,normal,704,0.43,683.44,231.23,8,674.59,84,0,601.16,2431.02,salary,785.27,utilities,negative,35.5,low,2627.99,0,2020,9,2020-09,2627.9900000000002
2020-10-22,1161,4616.13,4008.41,0.12,2844.64,normal,679,0.19,498.12,398.73,4,0.0,25,1,468.56,1866.65,salary,1365.73,transportation,positive,28.5,high,607.72,0,2020,10,2020-10,607.7200000000003
2020-11-21,1099,3147.63,2919.98,0.16,2467.59,inflation,655,0.3,577.77,660.31,3,704.45,46,0,727.47,2541.13,salary,916.59,transportation,neutral,9.7,medium,227.65,0,2020,11,2020-11,227.6500000000001
2020-12-21,1020,3925.14,2896.9,0.38,2980.01,normal,807,0.39,706.45,775.73,1,1389.52,37,0,315.38,2335.37,salary,1774.67,rent,negative,73.0,medium,1028.24,0,2020,12,2020-12,1028.2399999999998
2021-01-20,1816,5516.76,2529.83,0.21,2215.5,recession,730,0.56,991.52,538.51,2,727.36,64,0,509.61,2339.71,salary,1263.32,transportation,positive,12.9,low,2986.93,1,2021,1,2021-01,2986.9300000000003
2021-02-19,1323,4442.21,4621.18,0.24,2742.87,inflation,684,0.42,139.32,372.94,5,768.35,92,0,539.98,2285.56,salary,300.0,rent,positive,17.4,low,0.0,0,2021,2,2021-02,-178.97000000000025
2021-03-21,1355,3579.27,3737.79,0.17,2366.75,normal,731,0.28,658.83,524.88,3,861.9,30,0,588.54,3133.75,salary,1278.99,investments,positive,43.9,medium,0.0,0,2021,3,2021-03,-158.51999999999998
2021-04-20,1805,2474.88,3324.07,0.16,2767.98,normal,696,0.44,752.33,684.6,6,814.24,87,0,501.4,3600.13,salary,1247.33,groceries,positive,21.3,medium,0.0,0,2021,4,2021-04,-849.19
2021-05-20,1192,2049.78,2352.66,0.35,3051.1,inflation,655,0.23,456.42,465.79,5,1429.13,32,0,308.75,3726.68,salary,1697.84,healthcare,positive,0.6,low,0.0,0,2021,5,2021-05,-302.87999999999965
2021-06-19,1163,3501.07,2589.24,0.31,2950.98,normal,656,0.12,677.77,88.48,3,1859.19,38,0,725.98,2385.97,salary,1541.38,transportation,positive,10.9,medium,911.83,0,2021,6,2021-06,911.8300000000004
2021-07-19,1333,4599.99,3001.41,0.37,2848.76,recession,665,0.47,470.48,289.82,9,227.5,93,0,453.34,2357.19,salary,893.38,investments,positive,30.8,low,1598.58,0,2021,7,2021-07,1598.58
2021-08-18,1169,2990.93,2714.58,0.2,2042.97,normal,684,0.17,561.79,598.51,8,221.72,84,0,684.88,2627.69,freelance,999.33,dining out,positive,26.0,low,276.35,0,2021,8,2021-08,276.3499999999999
2021-09-17,1741,4600.92,1713.88,0.24,3231.79,normal,654,0.51,746.07,154.04,1,1294.22,69,0,527.33,1536.2,freelance,1125.35,rent,neutral,27.4,low,2887.04,0,2021,9,2021-09,2887.04
2021-10-17,1021,4077.43,2765.5,0.14,2304.88,normal,717,0.58,442.84,395.29,5,254.77,62,0,381.56,2243.0,salary,1192.83,insurance,positive,64.3,low,1311.93,0,2021,10,2021-10,1311.9299999999998
2021-11-16,1730,4482.92,2834.68,0.13,2120.53,normal,720,0.25,437.04,386.36,6,1599.62,24,0,436.62,2649.77,salary,1237.66,healthcare,negative,26.6,low,1648.24,0,2021,11,2021-11,1648.2400000000002
2021-12-16,1582,3970.13,2110.35,0.06,2648.37,normal,671,0.54,440.4,646.38,8,1064.93,34,0,216.74,2636.24,salary,1398.31,rent,positive,56.5,medium,1859.78,0,2021,12,2021-12,1859.7800000000002
2022-01-15,1888,3400.29,2324.12,0.15,3066.71,inflation,713,0.51,503.49,214.81,7,534.89,74,1,476.33,2655.42,salary,573.14,rent,positive,13.4,high,1076.17,0,2022,1,2022-01,1076.17
2022-02-14,1538,3019.64,3008.0,0.19,2585.22,recession,701,0.13,565.46,231.14,1,1600.26,26,0,630.0,2303.98,freelance,1485.58,entertainment,negative,99.5,high,11.64,0,2022,2,2022-02,11.639999999999873
2022-03-16,1580,2511.69,3208.66,0.11,3096.48,normal,689,0.49,682.08,307.62,9,406.54,33,0,647.83,1497.29,freelance,300.0,rent,neutral,40.5,medium,0.0,0,2022,3,2022-03,-696.9699999999998
2022-04-15,1395,2747.93,3700.17,0.29,2585.77,normal,641,0.54,608.09,240.11,1,2150.43,93,0,514.98,1912.63,salary,1021.34,dining out,positive,2.1,low,0.0,0,2022,4,2022-04,-952.2400000000002
2022-05-15,1849,3239.67,3570.34,0.21,2562.68,inflation,645,0.42,255.5,976.25,4,594.96,42,0,528.08,2350.71,salary,1057.01,rent,neutral,58.5,medium,0.0,0,2022,5,2022-05,-330.6700000000001
2022-06-14,1732,4154.97,1125.06,0.34,2862.08,recession,664,0.56,394.0,638.03,7,1140.33,80,0,844.41,3038.61,freelance,1524.79,entertainment,neutral,79.5,low,3029.91,1,2022,6,2022-06,3029.9100000000003
2022-07-14,1787,3757.38,2898.81,0.09,2216.65,normal,701,0.15,383.93,666.64,4,1024.38,38,0,767.68,1860.65,freelance,1057.37,insurance,neutral,69.4,low,858.57,0,2022,7,2022-07,858.5700000000002
2022-08-13,1803,5842.25,2002.82,0.08,2721.32,inflation,709,0.57,341.44,0.0,7,1072.42,55,0,363.81,1348.8,salary,403.94,rent,neutral,70.2,medium,3839.43,1,2022,8,2022-08,3839.4300000000003
2022-09-12,1121,4226.28,3012.43,0.09,2664.69,recession,761,0.57,303.42,454.08,9,716.32,94,0,705.69,2348.36,salary,602.84,rent,positive,45.6,low,1213.85,0,2022,9,2022-09,1213.85
2022-10-12,1751,4241.91,2455.22,0.4,2132.46,inflation,700,0.58,419.5,370.62,5,2045.64,40,0,823.05,2871.61,mixed,644.23,education,positive,30.4,low,1786.69,0,2022,10,2022-10,1786.69
2022-11-11,1572,3360.59,2987.21,0.39,1992.49,normal,678,0.5,495.91,291.6,4,1114.26,64,0,883.94,1833.94,salary,1646.15,dining out,negative,87.0,low,373.38,0,2022,11,2022-11,373.3800000000001
2022-12-11,1925,4397.2,3052.77,0.09,2611.9,inflation,649,0.23,378.74,603.35,9,1277.87,80,0,648.2,2494.39,salary,1128.63,utilities,neutral,12.1,low,1344.43,0,2022,12,2022-12,1344.4299999999998
2023-01-10,1277,4198.33,2684.49,0.16,2874.44,inflation,712,0.21,478.66,695.56,9,1047.97,47,0,333.39,1839.38,salary,1293.3,healthcare,neutral,78.0,low,1513.84,0,2023,1,2023-01,1513.8400000000001
2023-02-09,1643,3932.59,2636.22,0.23,2747.25,inflation,768,0.58,226.21,0.0,7,1349.69,46,0,311.75,1811.79,mixed,1135.94,rent,positive,13.9,low,1296.37,0,2023,2,2023-02,1296.3700000000003
2023-03-11,1428,2212.12,2869.52,0.19,2128.04,inflation,648,0.35,522.04,351.64,6,1270.42,36,0,620.52,2492.22,salary,1145.58,entertainment,neutral,91.9,medium,0.0,0,2023,3,2023-03,-657.4000000000001
2023-04-10,1014,2414.64,2246.85,0.38,3611.74,normal,789,0.27,292.08,320.72,7,1247.25,73,0,617.38,2025.78,salary,1459.79,groceries,positive,35.4,low,167.79,0,2023,4,2023-04,167.78999999999996
2023-05-10,1063,4214.54,3943.6,0.14,2091.56,inflation,655,0.16,257.64,322.5,5,1318.14,60,0,296.48,2895.81,salary,1293.01,healthcare,neutral,95.2,medium,270.94,0,2023,5,2023-05,270.94000000000005
2023-06-09,1167,3715.42,2113.27,0.36,2840.06,normal,654,0.42,476.82,482.24,3,271.78,55,0,333.01,2215.34,salary,1254.66,rent,neutral,87.0,low,1602.15,0,2023,6,2023-06,1602.15
2023-07-09,1164,5136.31,1769.91,0.16,2880.24,normal,664,0.19,534.33,566.83,2,1868.06,56,0,525.61,3150.4,mixed,1501.18,transportation,positive,26.5,low,3366.4,1,2023,7,2023-07,3366.4000000000005
2023-08-08,1472,3962.23,3708.07,0.27,2791.84,recession,748,0.31,413.41,169.76,4,1330.26,94,0,569.85,1029.51,salary,1290.04,education,positive,76.3,medium,254.16,0,2023,8,2023-08,254.15999999999985
2023-09-07,1397,4400.31,3471.66,0.08,2275.42,normal,674,0.15,561.82,0.0,1,893.96,95,0,455.39,2141.02,freelance,1631.4,education,neutral,59.0,low,928.65,0,2023,9,2023-09,928.6500000000005
2023-10-07,1156,5580.52,3513.19,0.12,2823.33,normal,680,0.54,494.01,444.44,9,405.32,81,0,465.79,1592.32,freelance,783.34,education,positive,37.6,medium,2067.33,0,2023,10,2023-10,2067.3300000000004
2023-11-06,1925,4917.63,3581.68,0.24,3443.1,normal,596,0.22,349.85,429.32,8,1504.53,95,0,134.81,2684.61,salary,1184.63,transportation,negative,55.8,medium,1335.95,0,2023,11,2023-11,1335.9500000000003
2019-01-01,1599,1891.43,2912.34,0.27,2565.96,recession,699,0.15,489.13,477.14,2,1110.61,59,0,432.13,2626.89,freelance,1393.5,transportation,neutral,71.5,high,0.0,0,2019,1,2019-01,-1020.9100000000001
2019-01-31,1958,5080.44,2690.79,0.4,2733.13,inflation,628,0.59,656.59,712.86,3,1083.98,43,0,684.2,2351.38,salary,647.99,insurance,positive,9.4,high,2389.65,0,2019,1,2019-01,2389.6499999999996
2019-03-02,1870,3509.17,3512.01,0.16,2814.4,recession,614,0.36,301.77,1188.0,8,1561.23,37,0,934.37,2625.9,salary,611.84,entertainment,positive,81.5,medium,0.0,0,2019,3,2019-03,-2.8400000000001455
2019-04-01,1979,3011.78,3902.95,0.29,2872.22,normal,727,0.16,851.09,0.0,6,1016.8,68,0,618.45,2346.71,mixed,815.69,transportation,positive,28.8,high,0.0,0,2019,4,2019-04,-891.1699999999996
2019-05-01,1037,3766.66,2799.22,0.39,3287.03,inflation,615,0.55,0.0,463.51,7,1237.53,70,0,475.05,2637.13,salary,1206.94,utilities,positive,80.0,low,967.44,0,2019,5,2019-05,967.44
2019-05-31,1752,3889.28,1786.17,0.22,3815.38,normal,698,0.44,211.15,285.15,2,774.85,42,0,597.04,2463.0,freelance,855.74,entertainment,positive,63.4,medium,2103.11,0,2019,5,2019-05,2103.11
2019-06-30,1397,3129.53,3770.92,0.37,3665.33,inflation,660,0.31,477.26,495.15,3,1722.78,44,0,457.83,1099.9,salary,653.13,rent,neutral,72.5,low,0.0,0,2019,6,2019-06,-641.3899999999999
2019-07-30,1930,3107.57,2485.88,0.06,3860.52,inflation,703,0.56,549.96,578.18,9,1515.99,62,0,422.45,2259.41,salary,923.48,transportation,negative,75.7,low,621.69,0,2019,7,2019-07,621.69
2019-08-29,1154,4763.39,3122.35,0.19,2587.44,normal,743,0.17,953.62,634.83,1,1558.32,85,1,398.32,2308.92,salary,532.82,healthcare,positive,18.8,low,1641.04,0,2019,8,2019-08,1641.0400000000004
2019-09-28,1963,2648.79,1408.03,0.09,3518.22,recession,744,0.37,123.09,224.6,2,1017.48,27,0,287.86,1935.56,salary,1148.49,transportation,positive,4.9,low,1240.76,0,2019,9,2019-09,1240.76
2019-10-28,1447,4220.47,2406.9,0.26,2941.72,inflation,657,0.33,448.69,371.29,6,188.69,28,0,719.01,1395.3,salary,1593.72,education,neutral,64.7,low,1813.57,0,2019,10,2019-10,1813.5700000000002
2019-11-27,1075,3721.67,1965.74,0.33,3273.66,normal,699,0.29,499.24,460.01,2,1018.89,72,0,0.0,2589.51,salary,1339.14,insurance,positive,71.2,low,1755.93,0,2019,11,2019-11,1755.93
2019-12-27,1674,3551.42,3519.52,0.3,2156.62,normal,748,0.29,668.47,375.38,3,776.38,48,0,1155.77,1723.52,salary,1676.37,education,neutral,66.3,low,31.9,0,2019,12,2019-12,31.90000000000009
2020-01-26,1310,3432.58,3031.3,0.24,3192.88,recession,700,0.22,430.84,621.29,9,1606.24,23,0,876.67,2509.0,salary,880.24,groceries,positive,79.3,low,401.28,0,2020,1,2020-01,401.27999999999975
2020-02-25,1201,3899.34,4108.62,0.3,1966.21,normal,664,0.37,1064.1,460.52,1,1499.38,69,0,598.49,2541.93,salary,330.13,dining out,neutral,67.9,medium,0.0,0,2020,2,2020-02,-209.27999999999975
2020-03-26,1900,3808.43,2154.2,0.1,2060.09,normal,629,0.6,320.04,127.57,3,1041.29,25,0,556.85,2918.28,salary,762.66,transportation,positive,68.1,high,1654.23,0,2020,3,2020-03,1654.23
2020-04-25,1953,2461.78,1372.67,0.3,3114.1,recession,763,0.44,557.48,718.62,4,1333.9,54,0,369.41,2034.16,salary,1558.73,utilities,negative,4.2,low,1089.11,0,2020,4,2020-04,1089.1100000000001
2020-05-25,1252,4358.15,1107.05,0.08,1901.55,inflation,664,0.37,696.93,427.17,9,1076.16,93,0,566.45,2941.9,salary,1520.21,rent,positive,42.1,low,3251.1,1,2020,5,2020-05,3251.0999999999995
2020-06-24,1218,2127.13,1598.77,0.36,2838.25,normal,606,0.21,503.83,388.14,5,1357.34,66,0,734.39,1765.98,salary,1334.1,transportation,positive,5.2,low,528.36,0,2020,6,2020-06,528.3600000000001
2020-07-24,1081,4446.81,3056.6,0.05,3764.88,inflation,660,0.22,321.73,308.04,6,1459.97,31,0,393.67,2393.44,salary,1608.21,groceries,positive,94.5,high,1390.21,0,2020,7,2020-07,1390.2100000000005
2020-08-23,1511,4999.71,2924.79,0.14,1617.47,normal,735,0.34,664.56,217.69,3,2015.76,28,0,346.9,2016.75,salary,1117.56,dining out,positive,44.9,medium,2074.92,1,2020,8,2020-08,2074.92
2020-09-22,1280,2753.5,2620.0,0.29,2848.18,normal,628,0.36,599.85,513.21,9,1817.19,28,0,648.35,2190.87,freelance,1151.16,entertainment,negative,73.7,low,133.5,0,2020,9,2020-09,133.5
2020-10-22,1828,3422.1,3495.46,0.33,2732.69,normal,650,0.44,326.95,335.2,4,1129.31,70,0,440.98,2810.62,salary,1327.58,dining out,positive,27.2,low,0.0,0,2020,10,2020-10,-73.36000000000013
2020-11-21,1279,3275.27,2176.56,0.19,2770.52,recession,669,0.19,625.24,422.67,4,1227.66,78,0,326.46,1762.62,salary,1008.79,insurance,negative,55.5,low,1098.71,0,2020,11,2020-11,1098.71
2020-12-21,1288,4834.54,2349.78,0.17,3351.42,normal,633,0.4,240.92,303.21,8,892.29,44,0,446.5,1440.51,salary,804.26,transportation,negative,24.4,low,2484.76,0,2020,12,2020-12,2484.7599999999998
2021-01-20,1919,1172.52,2783.72,0.33,2399.12,normal,683,0.57,440.02,243.7,2,1840.21,77,0,342.06,1342.27,freelance,2262.64,groceries,neutral,49.2,medium,0.0,0,2021,1,2021-01,-1611.1999999999998
2021-02-19,1332,4195.37,1174.41,0.16,2979.51,normal,639,0.51,642.16,523.33,3,1549.86,69,0,468.61,1545.4,freelance,1704.67,rent,positive,1.5,medium,3020.96,1,2021,2,2021-02,3020.96
2021-03-21,1510,6429.44,4014.06,0.29,2286.01,normal,743,0.46,441.69,71.33,1,7.62,51,0,136.72,1790.42,salary,811.36,transportation,positive,41.4,low,2415.38,1,2021,3,2021-03,2415.3799999999997
2021-04-20,1890,4433.49,3215.15,0.18,1791.71,recession,717,0.58,501.06,972.17,5,1240.81,84,0,956.16,1757.93,mixed,1076.14,utilities,positive,31.2,low,1218.34,0,2021,4,2021-04,1218.3399999999997
2021-05-20,1846,4486.17,5136.07,0.34,2876.22,normal,693,0.54,549.95,238.33,5,278.78,85,0,494.15,2084.99,salary,632.41,healthcare,positive,2.5,low,0.0,0,2021,5,2021-05,-649.8999999999996
2021-06-19,1371,3570.72,3579.36,0.34,3143.54,inflation,757,0.13,497.05,652.28,6,2139.66,24,0,670.55,2347.54,salary,1185.05,utilities,positive,21.4,medium,0.0,0,2021,6,2021-06,-8.640000000000327
2021-07-19,1147,3350.17,2928.87,0.11,3896.14,recession,668,0.53,439.65,190.19,3,577.15,81,0,694.9,1749.04,salary,646.77,investments,neutral,63.6,low,421.3,0,2021,7,2021-07,421.3000000000002
2021-08-18,1305,3089.53,3912.42,0.34,2892.15,normal,656,0.3,627.05,389.76,9,412.15,84,0,554.73,2726.64,freelance,1562.75,rent,positive,13.8,low,0.0,0,2021,8,2021-08,-822.8899999999999
2021-09-17,1805,4401.94,3683.42,0.21,3038.19,normal,713,0.27,269.95,1027.34,4,1082.75,46,0,700.87,2832.69,freelance,1234.42,healthcare,positive,86.6,medium,718.52,0,2021,9,2021-09,718.5199999999995
2021-10-17,1059,4266.04,2042.77,0.3,2658.01,inflation,622,0.47,567.15,155.05,8,1067.29,63,0,602.65,2721.13,freelance,2251.2,groceries,neutral,61.6,medium,2223.27,0,2021,10,2021-10,2223.27
2021-11-16,1955,5248.76,2266.01,0.08,2266.74,normal,691,0.5,637.88,459.92,6,778.23,36,0,404.26,1748.15,salary,1252.64,groceries,positive,42.8,medium,2982.75,1,2021,11,2021-11,2982.75
2021-12-16,1776,5221.41,3665.15,0.38,2437.89,normal,649,0.13,628.21,569.76,9,1249.18,74,0,526.72,2279.8,salary,803.89,transportation,positive,78.8,high,1556.26,0,2021,12,2021-12,1556.2599999999998
2022-01-15,1597,4048.72,3784.15,0.22,2530.6,normal,603,0.59,339.36,253.85,7,0.0,87,0,270.61,2067.6,freelance,1306.2,healthcare,negative,51.7,medium,264.57,0,2022,1,2022-01,264.5699999999997
2022-02-14,1473,4040.51,2627.91,0.23,3206.36,normal,726,0.47,416.88,301.03,6,746.66,32,0,261.78,1761.81,salary,2360.49,investments,neutral,75.1,high,1412.6,0,2022,2,2022-02,1412.6000000000004
2022-03-16,1831,3964.65,2923.91,0.29,3017.87,recession,820,0.53,411.63,179.44,7,1573.37,96,0,556.89,1576.52,mixed,1707.71,rent,positive,80.6,medium,1040.74,0,2022,3,2022-03,1040.7400000000002
2022-04-15,1899,5559.93,4185.59,0.24,2952.09,normal,644,0.53,564.79,646.17,8,1212.1,83,0,875.29,3885.25,salary,912.66,transportation,positive,89.7,high,1374.34,0,2022,4,2022-04,1374.3400000000001
2022-05-15,1570,3394.48,2227.33,0.38,3560.53,normal,661,0.47,446.25,196.18,8,911.22,51,0,333.02,2103.58,salary,755.62,investments,neutral,48.8,high,1167.15,0,2022,5,2022-05,1167.15
2022-06-14,1826,2052.7,1888.35,0.25,1898.91,normal,656,0.27,70.73,770.67,6,33.74,90,0,519.04,1908.68,salary,965.66,education,positive,15.1,medium,164.35,0,2022,6,2022-06,164.3499999999999
